"quantile","target_end_date","location","target","truth","value","model","window_size"
0.55,2021-01-30,"13","1 wk ahead cum death",14196,14089.1301856211,"QNA3",4
0.55,2021-01-30,"01","1 wk ahead cum death",7566,7137.59260373326,"QNA3",4
0.55,2021-01-30,"16","1 wk ahead cum death",1725,1735.43678030577,"QNA3",4
0.55,2021-01-30,"04","1 wk ahead cum death",13098,13014.8215583079,"QNA3",4
0.55,2021-01-30,"05","1 wk ahead cum death",4838,4854.62518840851,"QNA3",4
0.55,2021-01-30,"08","1 wk ahead cum death",5620,5638.88846379993,"QNA3",4
0.55,2021-01-30,"41","1 wk ahead cum death",1957,1983.64059036878,"QNA3",4
0.55,2021-01-30,"38","1 wk ahead cum death",1447,1463.719885563,"QNA3",4
0.55,2021-01-30,"45","1 wk ahead cum death",7014,6874.30378904102,"QNA3",4
0.55,2021-01-30,"15","1 wk ahead cum death",406,349.873776332566,"QNA3",4
0.55,2021-01-30,"48","1 wk ahead cum death",36924,37090.9974110216,"QNA3",4
0.55,2021-01-30,"56","1 wk ahead cum death",596,597.743064043015,"QNA3",4
0.55,2021-01-30,"02","1 wk ahead cum death",262,274.921299169657,"QNA3",4
0.55,2021-01-30,"53","1 wk ahead cum death",4285,4320.20305618358,"QNA3",4
0.55,2021-01-30,"06","1 wk ahead cum death",40702,40092.9831202182,"QNA3",4
0.55,2021-01-30,"55","1 wk ahead cum death",6430,6438.4585576246,"QNA3",4
0.55,2021-01-30,"10","1 wk ahead cum death",1081,1077.37122442971,"QNA3",4
0.55,2021-01-30,"19","1 wk ahead cum death",4651,4644.75213518748,"QNA3",4
0.55,2021-01-30,"54","1 wk ahead cum death",2015,2005.70196760605,"QNA3",4
0.55,2021-01-30,"25","1 wk ahead cum death",14531,14545.0618531216,"QNA3",4
0.55,2021-01-30,"49","1 wk ahead cum death",1663,1668.01422274252,"QNA3",4
0.55,2021-01-30,"18","1 wk ahead cum death",9967,10117.7923856549,"QNA3",4
0.55,2021-01-30,"24","1 wk ahead cum death",7107,7123.24728783749,"QNA3",4
0.55,2021-01-30,"31","1 wk ahead cum death",1920,1934.72685445593,"QNA3",4
0.55,2021-01-30,"37","1 wk ahead cum death",9287,9182.44828600502,"QNA3",4
0.55,2021-01-30,"27","1 wk ahead cum death",6255,6311.94189503889,"QNA3",4
0.55,2021-01-30,"12","1 wk ahead cum death",26360,26298.7320508869,"QNA3",4
0.55,2021-01-30,"47","1 wk ahead cum death",9574,9293.93201769304,"QNA3",4
0.55,2021-01-30,"26","1 wk ahead cum death",15525,15625.5104325239,"QNA3",4
0.55,2021-01-30,"42","1 wk ahead cum death",21562,21554.5339420665,"QNA3",4
0.55,2021-01-30,"39","1 wk ahead cum death",11121,11216.8301601829,"QNA3",4
0.55,2021-01-30,"46","1 wk ahead cum death",1775,1746.2380502457,"QNA3",4
0.55,2021-01-30,"22","1 wk ahead cum death",8801,8835.69306914934,"QNA3",4
0.55,2021-01-30,"32","1 wk ahead cum death",4264,4229.09435471003,"QNA3",4
0.55,2021-01-30,"US","1 wk ahead cum death",439530,438476.632965502,"QNA3",4
0.55,2021-01-30,"21","1 wk ahead cum death",3714,3689.94264427395,"QNA3",4
0.55,2021-01-30,"35","1 wk ahead cum death",3265,3295.60305478519,"QNA3",4
0.55,2021-01-30,"23","1 wk ahead cum death",590,598.715323189958,"QNA3",4
0.55,2021-01-30,"36","1 wk ahead cum death",43453,43581.0933572228,"QNA3",4
0.55,2021-01-30,"44","1 wk ahead cum death",2154,2157.76713075357,"QNA3",4
0.55,2021-01-30,"20","1 wk ahead cum death",3767,3775.95226812746,"QNA3",4
0.55,2021-01-30,"29","1 wk ahead cum death",7040,7012.93537951024,"QNA3",4
0.55,2021-01-30,"30","1 wk ahead cum death",1232,1198.2766139467,"QNA3",4
0.55,2021-01-30,"50","1 wk ahead cum death",173,179.935035126768,"QNA3",4
0.55,2021-01-30,"28","1 wk ahead cum death",6018,6013.74580843188,"QNA3",4
0.55,2021-01-30,"51","1 wk ahead cum death",6449,6463.36034917059,"QNA3",4
0.55,2021-01-30,"34","1 wk ahead cum death",21455,21465.8782614151,"QNA3",4
0.55,2021-01-30,"33","1 wk ahead cum death",1042,1050.80209067418,"QNA3",4
0.6,2021-01-30,"15","1 wk ahead cum death",406,350.704459776507,"QNA3",4
0.6,2021-01-30,"31","1 wk ahead cum death",1920,1937.71409882999,"QNA3",4
0.6,2021-01-30,"40","1 wk ahead cum death",3504,3496.50186924483,"QNA3",4
0.6,2021-01-30,"48","1 wk ahead cum death",36924,37133.5105922299,"QNA3",4
0.6,2021-01-30,"42","1 wk ahead cum death",21562,21577.8714045585,"QNA3",4
0.6,2021-01-30,"53","1 wk ahead cum death",4285,4326.78201751739,"QNA3",4
0.6,2021-01-30,"06","1 wk ahead cum death",40702,40153.4299722942,"QNA3",4
0.6,2021-01-30,"47","1 wk ahead cum death",9574,9305.78903566356,"QNA3",4
0.6,2021-01-30,"08","1 wk ahead cum death",5620,5648.68705319117,"QNA3",4
0.6,2021-01-30,"50","1 wk ahead cum death",173,180.875695026084,"QNA3",4
0.6,2021-01-30,"18","1 wk ahead cum death",9967,10126.6287407715,"QNA3",4
0.6,2021-01-30,"54","1 wk ahead cum death",2015,2008.50865661785,"QNA3",4
0.6,2021-01-30,"32","1 wk ahead cum death",4264,4233.77966488111,"QNA3",4
0.6,2021-01-30,"41","1 wk ahead cum death",1957,1986.57639955886,"QNA3",4
0.6,2021-01-30,"05","1 wk ahead cum death",4838,4862.9132840629,"QNA3",4
0.6,2021-01-30,"24","1 wk ahead cum death",7107,7127.9982247624,"QNA3",4
0.6,2021-01-30,"45","1 wk ahead cum death",7014,6886.27774051049,"QNA3",4
0.6,2021-01-30,"04","1 wk ahead cum death",13098,13033.4069048351,"QNA3",4
0.6,2021-01-30,"21","1 wk ahead cum death",3714,3697.71469792757,"QNA3",4
0.6,2021-01-30,"44","1 wk ahead cum death",2154,2163.45744292738,"QNA3",4
0.6,2021-01-30,"12","1 wk ahead cum death",26360,26317.0786396149,"QNA3",4
0.6,2021-01-30,"55","1 wk ahead cum death",6430,6445.83180165502,"QNA3",4
0.6,2021-01-30,"16","1 wk ahead cum death",1725,1736.77272208007,"QNA3",4
0.6,2021-01-30,"46","1 wk ahead cum death",1775,1748.1949653723,"QNA3",4
0.6,2021-01-30,"01","1 wk ahead cum death",7566,7151.56945162124,"QNA3",4
0.6,2021-01-30,"25","1 wk ahead cum death",14531,14555.7783051414,"QNA3",4
0.6,2021-01-30,"49","1 wk ahead cum death",1663,1670.41680192934,"QNA3",4
0.6,2021-01-30,"09","1 wk ahead cum death",7046,7074.08849210238,"QNA3",4
0.6,2021-01-30,"35","1 wk ahead cum death",3265,3300.64225842468,"QNA3",4
0.6,2021-01-30,"38","1 wk ahead cum death",1447,1465.75553380711,"QNA3",4
0.6,2021-01-30,"13","1 wk ahead cum death",14196,14108.0269054802,"QNA3",4
0.6,2021-01-30,"17","1 wk ahead cum death",21213,21333.0606037285,"QNA3",4
0.6,2021-01-30,"51","1 wk ahead cum death",6449,6470.25987036886,"QNA3",4
0.6,2021-01-30,"30","1 wk ahead cum death",1232,1199.96429355077,"QNA3",4
0.6,2021-01-30,"02","1 wk ahead cum death",262,275.261272236308,"QNA3",4
0.6,2021-01-30,"33","1 wk ahead cum death",1042,1053.05330961294,"QNA3",4
0.6,2021-01-30,"10","1 wk ahead cum death",1081,1079.06105380302,"QNA3",4
0.6,2021-01-30,"22","1 wk ahead cum death",8801,8842.46672084757,"QNA3",4
0.6,2021-01-30,"36","1 wk ahead cum death",43453,43602.4774883851,"QNA3",4
0.6,2021-01-30,"39","1 wk ahead cum death",11121,11228.5753989171,"QNA3",4
0.6,2021-01-30,"56","1 wk ahead cum death",596,600.135927758947,"QNA3",4
0.6,2021-01-30,"US","1 wk ahead cum death",439530,438693.791615921,"QNA3",4
0.6,2021-01-30,"37","1 wk ahead cum death",9287,9194.73227145341,"QNA3",4
0.6,2021-01-30,"23","1 wk ahead cum death",590,600.819493216083,"QNA3",4
0.6,2021-01-30,"26","1 wk ahead cum death",15525,15644.7899201313,"QNA3",4
0.6,2021-01-30,"34","1 wk ahead cum death",21455,21480.063618034,"QNA3",4
0.6,2021-01-30,"19","1 wk ahead cum death",4651,4649.67169887714,"QNA3",4
0.6,2021-01-30,"29","1 wk ahead cum death",7040,7022.03432964527,"QNA3",4
0.6,2021-01-30,"20","1 wk ahead cum death",3767,3784.16891780935,"QNA3",4
0.6,2021-01-30,"28","1 wk ahead cum death",6018,6019.08635275065,"QNA3",4
0.6,2021-01-30,"27","1 wk ahead cum death",6255,6318.02353082942,"QNA3",4
0.65,2021-01-30,"33","1 wk ahead cum death",1042,1055.62534223033,"QNA3",4
0.65,2021-01-30,"31","1 wk ahead cum death",1920,1940.12742819377,"QNA3",4
0.65,2021-01-30,"05","1 wk ahead cum death",4838,4870.86351475354,"QNA3",4
0.65,2021-01-30,"32","1 wk ahead cum death",4264,4238.77328734702,"QNA3",4
0.65,2021-01-30,"35","1 wk ahead cum death",3265,3305.66350044469,"QNA3",4
0.65,2021-01-30,"46","1 wk ahead cum death",1775,1750.04199533933,"QNA3",4
0.65,2021-01-30,"53","1 wk ahead cum death",4285,4334.0330382335,"QNA3",4
0.65,2021-01-30,"24","1 wk ahead cum death",7107,7132.48202057168,"QNA3",4
0.65,2021-01-30,"40","1 wk ahead cum death",3504,3500.49681025591,"QNA3",4
0.65,2021-01-30,"41","1 wk ahead cum death",1957,1989.68992717567,"QNA3",4
0.65,2021-01-30,"23","1 wk ahead cum death",590,603.648684779504,"QNA3",4
0.65,2021-01-30,"47","1 wk ahead cum death",9574,9318.38422433415,"QNA3",4
0.65,2021-01-30,"06","1 wk ahead cum death",40702,40222.7944679486,"QNA3",4
0.65,2021-01-30,"22","1 wk ahead cum death",8801,8850.03045519336,"QNA3",4
0.65,2021-01-30,"25","1 wk ahead cum death",14531,14567.2836918058,"QNA3",4
0.65,2021-01-30,"42","1 wk ahead cum death",21562,21607.4179246965,"QNA3",4
0.65,2021-01-30,"21","1 wk ahead cum death",3714,3705.38275983755,"QNA3",4
0.65,2021-01-30,"49","1 wk ahead cum death",1663,1673.93612674167,"QNA3",4
0.65,2021-01-30,"38","1 wk ahead cum death",1447,1467.66020818817,"QNA3",4
0.65,2021-01-30,"09","1 wk ahead cum death",7046,7081.07032409279,"QNA3",4
0.65,2021-01-30,"48","1 wk ahead cum death",36924,37185.1454823872,"QNA3",4
0.65,2021-01-30,"34","1 wk ahead cum death",21455,21493.2093337914,"QNA3",4
0.65,2021-01-30,"08","1 wk ahead cum death",5620,5659.40335780036,"QNA3",4
0.65,2021-01-30,"51","1 wk ahead cum death",6449,6479.1595856104,"QNA3",4
0.65,2021-01-30,"26","1 wk ahead cum death",15525,15666.0483863991,"QNA3",4
0.65,2021-01-30,"44","1 wk ahead cum death",2154,2168.28061666488,"QNA3",4
0.65,2021-01-30,"50","1 wk ahead cum death",173,181.228101590789,"QNA3",4
0.65,2021-01-30,"36","1 wk ahead cum death",43453,43624.2350376828,"QNA3",4
0.65,2021-01-30,"39","1 wk ahead cum death",11121,11239.4653052328,"QNA3",4
0.65,2021-01-30,"54","1 wk ahead cum death",2015,2012.63787459458,"QNA3",4
0.65,2021-01-30,"28","1 wk ahead cum death",6018,6024.79564497923,"QNA3",4
0.65,2021-01-30,"15","1 wk ahead cum death",406,351.60533027788,"QNA3",4
0.65,2021-01-30,"30","1 wk ahead cum death",1232,1201.81838692231,"QNA3",4
0.65,2021-01-30,"US","1 wk ahead cum death",439530,438860.51318433,"QNA3",4
0.65,2021-01-30,"27","1 wk ahead cum death",6255,6324.56039941855,"QNA3",4
0.65,2021-01-30,"37","1 wk ahead cum death",9287,9209.17838087866,"QNA3",4
0.65,2021-01-30,"29","1 wk ahead cum death",7040,7029.53629268308,"QNA3",4
0.65,2021-01-30,"17","1 wk ahead cum death",21213,21355.903869728,"QNA3",4
0.65,2021-01-30,"10","1 wk ahead cum death",1081,1080.88402559715,"QNA3",4
0.65,2021-01-30,"55","1 wk ahead cum death",6430,6453.58297308706,"QNA3",4
0.65,2021-01-30,"45","1 wk ahead cum death",7014,6901.36119056478,"QNA3",4
0.65,2021-01-30,"16","1 wk ahead cum death",1725,1738.36375939688,"QNA3",4
0.65,2021-01-30,"04","1 wk ahead cum death",13098,13051.6652751606,"QNA3",4
0.65,2021-01-30,"01","1 wk ahead cum death",7566,7164.73725906467,"QNA3",4
0.65,2021-01-30,"12","1 wk ahead cum death",26360,26339.38594528,"QNA3",4
0.65,2021-01-30,"56","1 wk ahead cum death",596,602.356576077981,"QNA3",4
0.65,2021-01-30,"20","1 wk ahead cum death",3767,3789.89985608582,"QNA3",4
0.65,2021-01-30,"18","1 wk ahead cum death",9967,10137.3723096564,"QNA3",4
0.65,2021-01-30,"19","1 wk ahead cum death",4651,4654.39685293858,"QNA3",4
0.65,2021-01-30,"02","1 wk ahead cum death",262,275.865809180632,"QNA3",4
0.65,2021-01-30,"13","1 wk ahead cum death",14196,14125.4293248798,"QNA3",4
0.7,2021-01-30,"26","1 wk ahead cum death",15525,15694.0568156642,"QNA3",4
0.7,2021-01-30,"24","1 wk ahead cum death",7107,7137.33776783005,"QNA3",4
0.7,2021-01-30,"35","1 wk ahead cum death",3265,3311.82402565102,"QNA3",4
0.7,2021-01-30,"31","1 wk ahead cum death",1920,1942.49025393489,"QNA3",4
0.7,2021-01-30,"37","1 wk ahead cum death",9287,9223.65978502509,"QNA3",4
0.7,2021-01-30,"28","1 wk ahead cum death",6018,6032.16917922287,"QNA3",4
0.7,2021-01-30,"39","1 wk ahead cum death",11121,11252.7159939525,"QNA3",4
0.7,2021-01-30,"30","1 wk ahead cum death",1232,1203.60006266124,"QNA3",4
0.7,2021-01-30,"25","1 wk ahead cum death",14531,14582.1927584887,"QNA3",4
0.7,2021-01-30,"38","1 wk ahead cum death",1447,1469.46156994881,"QNA3",4
0.7,2021-01-30,"27","1 wk ahead cum death",6255,6332.59402582072,"QNA3",4
0.7,2021-01-30,"36","1 wk ahead cum death",43453,43644.4487376278,"QNA3",4
0.7,2021-01-30,"21","1 wk ahead cum death",3714,3713.34142659793,"QNA3",4
0.7,2021-01-30,"48","1 wk ahead cum death",36924,37240.1403567808,"QNA3",4
0.7,2021-01-30,"33","1 wk ahead cum death",1042,1058.54387516715,"QNA3",4
0.7,2021-01-30,"46","1 wk ahead cum death",1775,1752.13849176403,"QNA3",4
0.7,2021-01-30,"45","1 wk ahead cum death",7014,6914.5817997034,"QNA3",4
0.7,2021-01-30,"47","1 wk ahead cum death",9574,9331.52961040229,"QNA3",4
0.7,2021-01-30,"32","1 wk ahead cum death",4264,4243.92683478326,"QNA3",4
0.7,2021-01-30,"42","1 wk ahead cum death",21562,21639.0441159268,"QNA3",4
0.7,2021-01-30,"29","1 wk ahead cum death",7040,7039.56470148521,"QNA3",4
0.7,2021-01-30,"54","1 wk ahead cum death",2015,2016.02128560289,"QNA3",4
0.7,2021-01-30,"04","1 wk ahead cum death",13098,13074.1411599206,"QNA3",4
0.7,2021-01-30,"49","1 wk ahead cum death",1663,1676.96617850766,"QNA3",4
0.7,2021-01-30,"01","1 wk ahead cum death",7566,7179.04689998295,"QNA3",4
0.7,2021-01-30,"13","1 wk ahead cum death",14196,14145.9971601776,"QNA3",4
0.7,2021-01-30,"02","1 wk ahead cum death",262,276.378005559195,"QNA3",4
0.7,2021-01-30,"40","1 wk ahead cum death",3504,3505.06759427556,"QNA3",4
0.7,2021-01-30,"23","1 wk ahead cum death",590,606.923299257986,"QNA3",4
0.7,2021-01-30,"44","1 wk ahead cum death",2154,2173.63814079649,"QNA3",4
0.7,2021-01-30,"15","1 wk ahead cum death",406,352.518995979496,"QNA3",4
0.7,2021-01-30,"22","1 wk ahead cum death",8801,8858.07100547665,"QNA3",4
0.7,2021-01-30,"10","1 wk ahead cum death",1081,1083.26092729813,"QNA3",4
0.7,2021-01-30,"05","1 wk ahead cum death",4838,4879.54612604544,"QNA3",4
0.7,2021-01-30,"US","1 wk ahead cum death",439530,439060.308310264,"QNA3",4
0.7,2021-01-30,"08","1 wk ahead cum death",5620,5669.69536203421,"QNA3",4
0.7,2021-01-30,"09","1 wk ahead cum death",7046,7089.29378771426,"QNA3",4
0.7,2021-01-30,"34","1 wk ahead cum death",21455,21506.3235451195,"QNA3",4
0.7,2021-01-30,"12","1 wk ahead cum death",26360,26358.4737073381,"QNA3",4
0.7,2021-01-30,"06","1 wk ahead cum death",40702,40283.0798685359,"QNA3",4
0.7,2021-01-30,"17","1 wk ahead cum death",21213,21383.5936047401,"QNA3",4
0.7,2021-01-30,"56","1 wk ahead cum death",596,604.939961210079,"QNA3",4
0.7,2021-01-30,"50","1 wk ahead cum death",173,182.282202696483,"QNA3",4
0.7,2021-01-30,"19","1 wk ahead cum death",4651,4659.68657971856,"QNA3",4
0.7,2021-01-30,"55","1 wk ahead cum death",6430,6462.77895597791,"QNA3",4
0.7,2021-01-30,"16","1 wk ahead cum death",1725,1740.35669678913,"QNA3",4
0.7,2021-01-30,"41","1 wk ahead cum death",1957,1993.74103474951,"QNA3",4
0.7,2021-01-30,"18","1 wk ahead cum death",9967,10147.9026112718,"QNA3",4
0.7,2021-01-30,"53","1 wk ahead cum death",4285,4342.66052424485,"QNA3",4
0.7,2021-01-30,"20","1 wk ahead cum death",3767,3798.89977777322,"QNA3",4
0.7,2021-01-30,"51","1 wk ahead cum death",6449,6487.87338751395,"QNA3",4
0.75,2021-01-30,"55","1 wk ahead cum death",6430,6473.69580073014,"QNA3",4
0.75,2021-01-30,"28","1 wk ahead cum death",6018,6039.05840655544,"QNA3",4
0.75,2021-01-30,"24","1 wk ahead cum death",7107,7142.97456583427,"QNA3",4
0.75,2021-01-30,"54","1 wk ahead cum death",2015,2021.26233004637,"QNA3",4
0.75,2021-01-30,"27","1 wk ahead cum death",6255,6340.46497279117,"QNA3",4
0.75,2021-01-30,"46","1 wk ahead cum death",1775,1754.63807411213,"QNA3",4
0.75,2021-01-30,"30","1 wk ahead cum death",1232,1206.0540204414,"QNA3",4
0.75,2021-01-30,"26","1 wk ahead cum death",15525,15726.2552805364,"QNA3",4
0.75,2021-01-30,"33","1 wk ahead cum death",1042,1061.37880266566,"QNA3",4
0.75,2021-01-30,"01","1 wk ahead cum death",7566,7193.47005985718,"QNA3",4
0.75,2021-01-30,"39","1 wk ahead cum death",11121,11265.5124464367,"QNA3",4
0.75,2021-01-30,"36","1 wk ahead cum death",43453,43667.4964394555,"QNA3",4
0.75,2021-01-30,"25","1 wk ahead cum death",14531,14594.5916999129,"QNA3",4
0.75,2021-01-30,"41","1 wk ahead cum death",1957,1997.24775285866,"QNA3",4
0.75,2021-01-30,"34","1 wk ahead cum death",21455,21521.6426598671,"QNA3",4
0.75,2021-01-30,"15","1 wk ahead cum death",406,353.770468402901,"QNA3",4
0.75,2021-01-30,"40","1 wk ahead cum death",3504,3510.07180286665,"QNA3",4
0.75,2021-01-30,"56","1 wk ahead cum death",596,608.173536462034,"QNA3",4
0.75,2021-01-30,"29","1 wk ahead cum death",7040,7051.8121659359,"QNA3",4
0.75,2021-01-30,"45","1 wk ahead cum death",7014,6930.08397106994,"QNA3",4
0.75,2021-01-30,"47","1 wk ahead cum death",9574,9344.18829352125,"QNA3",4
0.75,2021-01-30,"16","1 wk ahead cum death",1725,1742.04113473218,"QNA3",4
0.75,2021-01-30,"42","1 wk ahead cum death",21562,21674.9261722182,"QNA3",4
0.75,2021-01-30,"22","1 wk ahead cum death",8801,8865.87457101651,"QNA3",4
0.75,2021-01-30,"35","1 wk ahead cum death",3265,3318.57576059629,"QNA3",4
0.75,2021-01-30,"31","1 wk ahead cum death",1920,1945.25058389314,"QNA3",4
0.75,2021-01-30,"38","1 wk ahead cum death",1447,1472.45469588572,"QNA3",4
0.75,2021-01-30,"US","1 wk ahead cum death",439530,439251.254123718,"QNA3",4
0.75,2021-01-30,"18","1 wk ahead cum death",9967,10158.9904090951,"QNA3",4
0.75,2021-01-30,"04","1 wk ahead cum death",13098,13097.5037318816,"QNA3",4
0.75,2021-01-30,"37","1 wk ahead cum death",9287,9239.34237332618,"QNA3",4
0.75,2021-01-30,"17","1 wk ahead cum death",21213,21411.9807611441,"QNA3",4
0.75,2021-01-30,"02","1 wk ahead cum death",262,277.343520748517,"QNA3",4
0.75,2021-01-30,"23","1 wk ahead cum death",590,610.018774009118,"QNA3",4
0.75,2021-01-30,"06","1 wk ahead cum death",40702,40351.4478537295,"QNA3",4
0.75,2021-01-30,"32","1 wk ahead cum death",4264,4250.49670669779,"QNA3",4
0.75,2021-01-30,"50","1 wk ahead cum death",173,183.002751460409,"QNA3",4
0.75,2021-01-30,"05","1 wk ahead cum death",4838,4888.05714489427,"QNA3",4
0.75,2021-01-30,"19","1 wk ahead cum death",4651,4665.38099135898,"QNA3",4
0.75,2021-01-30,"48","1 wk ahead cum death",36924,37295.8625954645,"QNA3",4
0.75,2021-01-30,"21","1 wk ahead cum death",3714,3721.72731817829,"QNA3",4
0.75,2021-01-30,"09","1 wk ahead cum death",7046,7097.51339425317,"QNA3",4
0.75,2021-01-30,"53","1 wk ahead cum death",4285,4351.08768289702,"QNA3",4
0.75,2021-01-30,"12","1 wk ahead cum death",26360,26380.8146705382,"QNA3",4
0.75,2021-01-30,"08","1 wk ahead cum death",5620,5680.85967461324,"QNA3",4
0.75,2021-01-30,"44","1 wk ahead cum death",2154,2179.51107905765,"QNA3",4
0.75,2021-01-30,"51","1 wk ahead cum death",6449,6497.76038666739,"QNA3",4
0.75,2021-01-30,"20","1 wk ahead cum death",3767,3807.98890025433,"QNA3",4
0.75,2021-01-30,"49","1 wk ahead cum death",1663,1680.44204736987,"QNA3",4
0.75,2021-01-30,"10","1 wk ahead cum death",1081,1085.90653841024,"QNA3",4
0.75,2021-01-30,"13","1 wk ahead cum death",14196,14166.5525381549,"QNA3",4
0.8,2021-01-30,"54","1 wk ahead cum death",2015,2025.86736708641,"QNA3",4
0.8,2021-01-30,"46","1 wk ahead cum death",1775,1758.24818429411,"QNA3",4
0.8,2021-01-30,"42","1 wk ahead cum death",21562,21714.0986706665,"QNA3",4
0.8,2021-01-30,"41","1 wk ahead cum death",1957,2001.50931814375,"QNA3",4
0.8,2021-01-30,"38","1 wk ahead cum death",1447,1475.29003382803,"QNA3",4
0.8,2021-01-30,"39","1 wk ahead cum death",11121,11279.4911925593,"QNA3",4
0.8,2021-01-30,"40","1 wk ahead cum death",3504,3515.65022009118,"QNA3",4
0.8,2021-01-30,"56","1 wk ahead cum death",596,610.793326701439,"QNA3",4
0.8,2021-01-30,"44","1 wk ahead cum death",2154,2186.81755994242,"QNA3",4
0.8,2021-01-30,"02","1 wk ahead cum death",262,278.023409022816,"QNA3",4
0.8,2021-01-30,"29","1 wk ahead cum death",7040,7064.9979528369,"QNA3",4
0.8,2021-01-30,"55","1 wk ahead cum death",6430,6486.86461992905,"QNA3",4
0.8,2021-01-30,"50","1 wk ahead cum death",173,184.189851373237,"QNA3",4
0.8,2021-01-30,"01","1 wk ahead cum death",7566,7211.42103435746,"QNA3",4
0.8,2021-01-30,"05","1 wk ahead cum death",4838,4899.41052705548,"QNA3",4
0.8,2021-01-30,"15","1 wk ahead cum death",406,355.299609253419,"QNA3",4
0.8,2021-01-30,"24","1 wk ahead cum death",7107,7150.13824098719,"QNA3",4
0.8,2021-01-30,"US","1 wk ahead cum death",439530,439458.79012143,"QNA3",4
0.8,2021-01-30,"45","1 wk ahead cum death",7014,6946.52603443946,"QNA3",4
0.8,2021-01-30,"04","1 wk ahead cum death",13098,13127.2213722686,"QNA3",4
0.8,2021-01-30,"30","1 wk ahead cum death",1232,1208.12660008682,"QNA3",4
0.8,2021-01-30,"17","1 wk ahead cum death",21213,21439.4046513102,"QNA3",4
0.8,2021-01-30,"26","1 wk ahead cum death",15525,15775.5406017381,"QNA3",4
0.8,2021-01-30,"47","1 wk ahead cum death",9574,9361.55646420579,"QNA3",4
0.8,2021-01-30,"06","1 wk ahead cum death",40702,40442.7593487819,"QNA3",4
0.8,2021-01-30,"36","1 wk ahead cum death",43453,43684.9430696071,"QNA3",4
0.8,2021-01-30,"25","1 wk ahead cum death",14531,14610.5866724254,"QNA3",4
0.8,2021-01-30,"32","1 wk ahead cum death",4264,4256.69067900989,"QNA3",4
0.8,2021-01-30,"27","1 wk ahead cum death",6255,6353.91336248678,"QNA3",4
0.8,2021-01-30,"21","1 wk ahead cum death",3714,3731.44605025895,"QNA3",4
0.8,2021-01-30,"31","1 wk ahead cum death",1920,1948.16494893166,"QNA3",4
0.8,2021-01-30,"18","1 wk ahead cum death",9967,10172.18859044,"QNA3",4
0.8,2021-01-30,"33","1 wk ahead cum death",1042,1064.06507875993,"QNA3",4
