"target_end_date","location","target","model","location_name","ae","wgt_iw","wgt_pen_u","wgt_pen_l","wis"
2021-01-02,"29","4 wk ahead inc death","COVIDhub-ensemble","Missouri",326,28.3173913043478,0,246.95652173913,275.273913043478
2021-01-02,"30","4 wk ahead inc death","COVIDhub-ensemble","Montana",44,4.38869565217391,0,30,34.3886956521739
2021-01-02,"31","4 wk ahead inc death","COVIDhub-ensemble","Nebraska",164,13.1304347826087,0,117.652173913043,130.782608695652
2021-01-02,"32","4 wk ahead inc death","COVIDhub-ensemble","Nevada",209,13.0913043478261,0,158.652173913043,171.74347826087
2021-01-02,"33","4 wk ahead inc death","COVIDhub-ensemble","New Hampshire",42,4.59086956521739,0,26.4347826086957,31.025652173913
2021-01-02,"34","4 wk ahead inc death","COVIDhub-ensemble","New Jersey",358,24.2208695652174,0,269.652173913043,293.873043478261
2021-01-02,"35","4 wk ahead inc death","COVIDhub-ensemble","New Mexico",166,9.38478260869565,0,124.695652173913,134.080434782609
2021-01-02,"36","4 wk ahead inc death","COVIDhub-ensemble","New York",571,24.3373913043478,0,443.260869565217,467.598260869565
2021-01-02,"37","4 wk ahead inc death","COVIDhub-ensemble","North Carolina",264,16.1886956521739,0,183.565217391304,199.753913043478
2021-01-02,"38","4 wk ahead inc death","COVIDhub-ensemble","North Dakota",54,5.8495652173913,0,38.0869565217391,43.9365217391304
2021-01-02,"39","4 wk ahead inc death","COVIDhub-ensemble","Ohio",510,47.7317391304348,0,344.782608695652,392.514347826087
2021-01-02,"40","4 wk ahead inc death","COVIDhub-ensemble","Oklahoma",153,11.55,0,106.652173913043,118.202173913043
2021-01-02,"41","4 wk ahead inc death","COVIDhub-ensemble","Oregon",141,8.75739130434783,0,113.782608695652,122.54
2021-01-02,"42","4 wk ahead inc death","COVIDhub-ensemble","Pennsylvania",1229,58.4739130434783,0,1018.04347826087,1076.51739130435
2021-01-02,"44","4 wk ahead inc death","COVIDhub-ensemble","Rhode Island",62,5.58260869565217,0,46.2608695652174,51.8434782608696
2021-01-02,"45","4 wk ahead inc death","COVIDhub-ensemble","South Carolina",126,11.0534782608696,0,80.5217391304348,91.5752173913043
2021-01-02,"46","4 wk ahead inc death","COVIDhub-ensemble","South Dakota",104,9.59869565217391,0,66.7826086956522,76.3813043478261
2021-01-02,"47","4 wk ahead inc death","COVIDhub-ensemble","Tennessee",351,16.3434782608696,0,279.695652173913,296.039130434783
2021-01-02,"48","4 wk ahead inc death","COVIDhub-ensemble","Texas",1260,60.6347826086957,0,1034.34782608696,1094.98260869565
2021-01-02,"49","4 wk ahead inc death","COVIDhub-ensemble","Utah",59,7.31695652173913,0,37.0869565217391,44.4039130434783
2021-01-02,"50","4 wk ahead inc death","COVIDhub-ensemble","Vermont",9,1.54913043478261,0,4.30434782608696,5.85347826086957
2021-01-02,"51","4 wk ahead inc death","COVIDhub-ensemble","Virginia",168,14.5482608695652,0,113.478260869565,128.02652173913
2021-01-02,"53","4 wk ahead inc death","COVIDhub-ensemble","Washington",221,14.4973913043478,0,161.347826086957,175.845217391304
2021-01-02,"54","4 wk ahead inc death","COVIDhub-ensemble","West Virginia",114,9.01695652173913,0,79.304347826087,88.3213043478261
2021-01-02,"55","4 wk ahead inc death","COVIDhub-ensemble","Wisconsin",308,22.4160869565217,0,253.391304347826,275.807391304348
2021-01-02,"56","4 wk ahead inc death","COVIDhub-ensemble","Wyoming",38,5.02347826086957,0,23.5652173913043,28.5886956521739
2021-01-02,"US","4 wk ahead inc death","COVIDhub-ensemble","US",15687,622.200434782609,0,12953.9565217391,13576.1569565217
2021-01-09,"01","4 wk ahead inc death","COVIDhub-ensemble","Alabama",281,22.345652173913,0,170.391304347826,192.736956521739
2021-01-09,"02","4 wk ahead inc death","COVIDhub-ensemble","Alaska",33,3.06434782608696,0,21.6086956521739,24.6730434782609
2021-01-09,"04","4 wk ahead inc death","COVIDhub-ensemble","Arizona",452,27.7508695652174,0,351.391304347826,379.142173913043
2021-01-09,"05","4 wk ahead inc death","COVIDhub-ensemble","Arkansas",234,14.7939130434783,0,169.739130434783,184.533043478261
2021-01-09,"06","4 wk ahead inc death","COVIDhub-ensemble","California",1003,93.7939130434783,0,836.739130434783,930.533043478261
2021-01-09,"08","4 wk ahead inc death","COVIDhub-ensemble","Colorado",383,32.695652173913,0,288.478260869565,321.173913043478
2021-01-09,"09","4 wk ahead inc death","COVIDhub-ensemble","Connecticut",282,19.1117391304348,0,211.217391304348,230.329130434783
